,Actual Class,Class Size,Correct Class,Equiv Class,Largest Possible Class Size,Predicted Class,gamma,kernel
11730,3202,1,False,JUMP,251,48354,scale,poly
11731,3202,1,False,SCORE_DIST,251,48354,scale,poly
11732,3202,25,False,PERCENTILES,251,48354,scale,poly
11733,19975,1,False,JUMP,251,44692,scale,poly
11734,19975,1,False,SCORE_DIST,251,44692,scale,poly
11735,19975,25,True,PERCENTILES,251,44692,scale,poly
11736,35271,2,False,JUMP,251,49281,scale,poly
11737,35271,2,False,SCORE_DIST,251,49281,scale,poly
11738,35271,25,False,PERCENTILES,251,49281,scale,poly
11739,514,2,False,JUMP,251,49281,scale,poly
11740,514,1,False,SCORE_DIST,251,49281,scale,poly
11741,514,25,False,PERCENTILES,251,49281,scale,poly
11742,757,3,False,JUMP,251,44692,scale,poly
11743,757,3,False,SCORE_DIST,251,44692,scale,poly
11744,757,25,False,PERCENTILES,251,44692,scale,poly
11745,757,1,False,JUMP,251,49281,scale,poly
11746,757,1,False,SCORE_DIST,251,49281,scale,poly
11747,757,25,False,PERCENTILES,251,49281,scale,poly
11748,2029,1,False,JUMP,251,48354,scale,poly
11749,2029,2,False,SCORE_DIST,251,48354,scale,poly
11750,2029,25,False,PERCENTILES,251,48354,scale,poly
11751,6751,2,False,JUMP,251,49281,scale,poly
11752,6751,3,False,SCORE_DIST,251,49281,scale,poly
11753,6751,25,False,PERCENTILES,251,49281,scale,poly
11754,147,3,False,JUMP,251,44692,scale,poly
11755,147,3,False,SCORE_DIST,251,44692,scale,poly
11756,147,25,False,PERCENTILES,251,44692,scale,poly
11757,3112,1,False,JUMP,251,44692,scale,poly
11758,3112,1,False,SCORE_DIST,251,44692,scale,poly
11759,3112,25,False,PERCENTILES,251,44692,scale,poly
11760,3112,1,False,JUMP,251,44692,scale,poly
11761,3112,1,False,SCORE_DIST,251,44692,scale,poly
11762,3112,25,False,PERCENTILES,251,44692,scale,poly
11763,10618,2,False,JUMP,251,44692,scale,poly
11764,10618,3,False,SCORE_DIST,251,44692,scale,poly
11765,10618,25,False,PERCENTILES,251,44692,scale,poly
11766,98,1,False,JUMP,251,44692,scale,poly
11767,98,1,False,SCORE_DIST,251,44692,scale,poly
11768,98,25,False,PERCENTILES,251,44692,scale,poly
11769,8887,2,False,JUMP,251,41428,scale,poly
11770,8887,2,False,SCORE_DIST,251,41428,scale,poly
11771,8887,25,False,PERCENTILES,251,41428,scale,poly
11772,3510,5,False,JUMP,251,48354,scale,poly
11773,3510,2,False,SCORE_DIST,251,48354,scale,poly
11774,3510,25,False,PERCENTILES,251,48354,scale,poly
11775,20204,2,False,JUMP,251,49281,scale,poly
11776,20204,3,False,SCORE_DIST,251,49281,scale,poly
11777,20204,25,True,PERCENTILES,251,49281,scale,poly
11778,371,3,False,JUMP,251,44692,scale,poly
11779,371,2,False,SCORE_DIST,251,44692,scale,poly
11780,371,25,False,PERCENTILES,251,44692,scale,poly
11781,10364,1,False,JUMP,251,44692,scale,poly
11782,10364,1,False,SCORE_DIST,251,44692,scale,poly
11783,10364,25,False,PERCENTILES,251,44692,scale,poly
11784,3002,2,False,JUMP,251,41428,scale,poly
11785,3002,3,False,SCORE_DIST,251,41428,scale,poly
11786,3002,25,True,PERCENTILES,251,41428,scale,poly
11787,30579,2,False,JUMP,251,41428,scale,poly
11788,30579,3,False,SCORE_DIST,251,41428,scale,poly
11789,30579,25,True,PERCENTILES,251,41428,scale,poly
11790,37815,1,False,JUMP,251,44692,scale,poly
11791,37815,1,False,SCORE_DIST,251,44692,scale,poly
11792,37815,25,True,PERCENTILES,251,44692,scale,poly
11793,24960,4,False,JUMP,251,44692,scale,poly
11794,24960,2,False,SCORE_DIST,251,44692,scale,poly
11795,24960,25,False,PERCENTILES,251,44692,scale,poly
11796,10364,1,False,JUMP,251,44692,scale,poly
11797,10364,1,False,SCORE_DIST,251,44692,scale,poly
11798,10364,25,False,PERCENTILES,251,44692,scale,poly
11799,77,1,False,JUMP,251,44692,scale,poly
11800,77,1,False,SCORE_DIST,251,44692,scale,poly
11801,77,25,False,PERCENTILES,251,44692,scale,poly
11802,47016,2,False,JUMP,251,48354,scale,poly
11803,47016,3,False,SCORE_DIST,251,48354,scale,poly
11804,47016,25,False,PERCENTILES,251,48354,scale,poly
11805,221,1,False,JUMP,251,44692,scale,poly
11806,221,1,False,SCORE_DIST,251,44692,scale,poly
11807,221,25,False,PERCENTILES,251,44692,scale,poly
11808,3112,1,False,JUMP,251,49281,scale,poly
11809,3112,2,False,SCORE_DIST,251,49281,scale,poly
11810,3112,25,False,PERCENTILES,251,49281,scale,poly
11811,24960,1,False,JUMP,251,49281,scale,poly
11812,24960,2,False,SCORE_DIST,251,49281,scale,poly
11813,24960,25,False,PERCENTILES,251,49281,scale,poly
11814,39095,2,False,JUMP,251,48354,scale,poly
11815,39095,3,False,SCORE_DIST,251,48354,scale,poly
11816,39095,25,False,PERCENTILES,251,48354,scale,poly
11817,13449,1,False,JUMP,251,44692,scale,poly
11818,13449,1,False,SCORE_DIST,251,44692,scale,poly
11819,13449,25,False,PERCENTILES,251,44692,scale,poly
11820,1948,1,False,JUMP,251,44692,scale,poly
11821,1948,1,False,SCORE_DIST,251,44692,scale,poly
11822,1948,25,False,PERCENTILES,251,44692,scale,poly
11823,13449,1,False,JUMP,251,44692,scale,poly
11824,13449,1,False,SCORE_DIST,251,44692,scale,poly
11825,13449,25,False,PERCENTILES,251,44692,scale,poly
11826,13449,1,False,JUMP,251,44692,scale,poly
11827,13449,1,False,SCORE_DIST,251,44692,scale,poly
11828,13449,25,False,PERCENTILES,251,44692,scale,poly
11829,2358,2,False,JUMP,251,41428,scale,poly
11830,2358,2,False,SCORE_DIST,251,41428,scale,poly
11831,2358,25,False,PERCENTILES,251,41428,scale,poly
11832,28,1,False,JUMP,251,49281,scale,poly
11833,28,2,False,SCORE_DIST,251,49281,scale,poly
11834,28,25,False,PERCENTILES,251,49281,scale,poly
11835,833,1,False,JUMP,251,49281,scale,poly
11836,833,2,False,SCORE_DIST,251,49281,scale,poly
11837,833,25,False,PERCENTILES,251,49281,scale,poly
11838,3510,3,False,JUMP,251,49281,scale,poly
11839,3510,3,False,SCORE_DIST,251,49281,scale,poly
11840,3510,25,False,PERCENTILES,251,49281,scale,poly
11841,224,2,False,JUMP,251,41428,scale,poly
11842,224,2,False,SCORE_DIST,251,41428,scale,poly
11843,224,25,False,PERCENTILES,251,41428,scale,poly
11844,757,1,False,JUMP,251,49281,scale,poly
11845,757,2,False,SCORE_DIST,251,49281,scale,poly
11846,757,25,False,PERCENTILES,251,49281,scale,poly
11847,20204,2,False,JUMP,251,49281,scale,poly
11848,20204,2,False,SCORE_DIST,251,49281,scale,poly
11849,20204,25,True,PERCENTILES,251,49281,scale,poly
11850,3202,3,False,JUMP,251,44692,scale,poly
11851,3202,3,False,SCORE_DIST,251,44692,scale,poly
11852,3202,25,False,PERCENTILES,251,44692,scale,poly
11853,4857,1,False,JUMP,251,44692,scale,poly
11854,4857,1,False,SCORE_DIST,251,44692,scale,poly
11855,4857,25,False,PERCENTILES,251,44692,scale,poly
11856,3112,2,False,JUMP,251,44692,scale,poly
11857,3112,1,False,SCORE_DIST,251,44692,scale,poly
11858,3112,25,False,PERCENTILES,251,44692,scale,poly
11859,224,3,False,JUMP,251,49281,scale,poly
11860,224,3,False,SCORE_DIST,251,49281,scale,poly
11861,224,25,False,PERCENTILES,251,49281,scale,poly
11862,3524,1,False,JUMP,251,49281,scale,poly
11863,3524,2,False,SCORE_DIST,251,49281,scale,poly
11864,3524,25,False,PERCENTILES,251,49281,scale,poly
11865,34298,1,False,JUMP,251,49281,scale,poly
11866,34298,2,False,SCORE_DIST,251,49281,scale,poly
11867,34298,25,True,PERCENTILES,251,49281,scale,poly
11868,16636,1,False,JUMP,251,44692,scale,poly
11869,16636,1,False,SCORE_DIST,251,44692,scale,poly
11870,16636,25,False,PERCENTILES,251,44692,scale,poly
11871,3510,1,False,JUMP,251,49281,scale,poly
11872,3510,2,False,SCORE_DIST,251,49281,scale,poly
11873,3510,25,False,PERCENTILES,251,49281,scale,poly
11874,3112,1,False,JUMP,251,44692,scale,poly
11875,3112,1,False,SCORE_DIST,251,44692,scale,poly
11876,3112,25,False,PERCENTILES,251,44692,scale,poly
11877,93,3,False,JUMP,251,44692,scale,poly
11878,93,1,False,SCORE_DIST,251,44692,scale,poly
11879,93,25,False,PERCENTILES,251,44692,scale,poly
11880,3082,1,False,JUMP,251,44692,scale,poly
11881,3082,1,False,SCORE_DIST,251,44692,scale,poly
11882,3082,25,False,PERCENTILES,251,44692,scale,poly
11883,388,1,False,JUMP,251,44692,scale,poly
11884,388,1,False,SCORE_DIST,251,44692,scale,poly
11885,388,25,False,PERCENTILES,251,44692,scale,poly
11886,10293,1,False,JUMP,251,49281,scale,poly
11887,10293,2,False,SCORE_DIST,251,49281,scale,poly
11888,10293,25,False,PERCENTILES,251,49281,scale,poly
11889,98,3,False,JUMP,251,41428,scale,poly
11890,98,1,False,SCORE_DIST,251,41428,scale,poly
11891,98,25,False,PERCENTILES,251,41428,scale,poly
11892,147,2,False,JUMP,251,49281,scale,poly
11893,147,1,False,SCORE_DIST,251,49281,scale,poly
11894,147,25,False,PERCENTILES,251,49281,scale,poly
11895,48354,1,False,JUMP,251,44692,scale,poly
11896,48354,1,False,SCORE_DIST,251,44692,scale,poly
11897,48354,25,True,PERCENTILES,251,44692,scale,poly
11898,857,2,False,JUMP,251,49281,scale,poly
11899,857,1,False,SCORE_DIST,251,49281,scale,poly
11900,857,25,False,PERCENTILES,251,49281,scale,poly
11901,3202,2,False,JUMP,251,44692,scale,poly
11902,3202,1,False,SCORE_DIST,251,44692,scale,poly
11903,3202,25,False,PERCENTILES,251,44692,scale,poly
11904,10364,1,False,JUMP,251,3510,scale,rbf
11905,10364,1,False,SCORE_DIST,251,3510,scale,rbf
11906,10364,25,True,PERCENTILES,251,3510,scale,rbf
11907,401,1,False,JUMP,251,3112,scale,rbf
11908,401,1,False,SCORE_DIST,251,3112,scale,rbf
11909,401,25,True,PERCENTILES,251,3112,scale,rbf
11910,3202,2,True,JUMP,251,3202,scale,rbf
11911,3202,1,True,SCORE_DIST,251,3202,scale,rbf
11912,3202,25,True,PERCENTILES,251,3202,scale,rbf
11913,10293,1,False,JUMP,251,3510,scale,rbf
11914,10293,1,False,SCORE_DIST,251,3510,scale,rbf
11915,10293,25,True,PERCENTILES,251,3510,scale,rbf
11916,20204,1,False,JUMP,251,10364,scale,rbf
11917,20204,1,False,SCORE_DIST,251,10364,scale,rbf
11918,20204,25,True,PERCENTILES,251,10364,scale,rbf
11919,2390,1,False,JUMP,251,44692,scale,rbf
11920,2390,1,False,SCORE_DIST,251,44692,scale,rbf
11921,2390,25,True,PERCENTILES,251,44692,scale,rbf
11922,3245,1,False,JUMP,251,3082,scale,rbf
11923,3245,1,False,SCORE_DIST,251,3082,scale,rbf
11924,3245,25,True,PERCENTILES,251,3082,scale,rbf
11925,2162,1,False,JUMP,251,3202,scale,rbf
11926,2162,1,False,SCORE_DIST,251,3202,scale,rbf
11927,2162,25,False,PERCENTILES,251,3202,scale,rbf
11928,3096,1,False,JUMP,251,98,scale,rbf
11929,3096,1,False,SCORE_DIST,251,98,scale,rbf
11930,3096,25,True,PERCENTILES,251,98,scale,rbf
11931,3510,1,False,JUMP,251,3202,scale,rbf
11932,3510,1,False,SCORE_DIST,251,3202,scale,rbf
11933,3510,25,True,PERCENTILES,251,3202,scale,rbf
11934,20669,3,False,JUMP,251,3082,scale,rbf
11935,20669,2,False,SCORE_DIST,251,3082,scale,rbf
11936,20669,25,False,PERCENTILES,251,3082,scale,rbf
11937,29870,1,False,JUMP,251,3202,scale,rbf
11938,29870,1,False,SCORE_DIST,251,3202,scale,rbf
11939,29870,25,True,PERCENTILES,251,3202,scale,rbf
11940,3112,1,False,JUMP,251,13449,scale,rbf
11941,3112,1,False,SCORE_DIST,251,13449,scale,rbf
11942,3112,25,True,PERCENTILES,251,13449,scale,rbf
11943,221,1,False,JUMP,251,13449,scale,rbf
11944,221,1,False,SCORE_DIST,251,13449,scale,rbf
11945,221,25,True,PERCENTILES,251,13449,scale,rbf
11946,857,1,False,JUMP,251,10364,scale,rbf
11947,857,1,False,SCORE_DIST,251,10364,scale,rbf
11948,857,25,True,PERCENTILES,251,10364,scale,rbf
11949,833,1,False,JUMP,251,3112,scale,rbf
11950,833,1,False,SCORE_DIST,251,3112,scale,rbf
11951,833,25,False,PERCENTILES,251,3112,scale,rbf
11952,10618,1,False,JUMP,251,6751,scale,rbf
11953,10618,1,False,SCORE_DIST,251,6751,scale,rbf
11954,10618,25,False,PERCENTILES,251,6751,scale,rbf
11955,10364,1,True,JUMP,251,10364,scale,rbf
11956,10364,1,True,SCORE_DIST,251,10364,scale,rbf
11957,10364,25,True,PERCENTILES,251,10364,scale,rbf
11958,843,1,False,JUMP,251,6751,scale,rbf
11959,843,1,False,SCORE_DIST,251,6751,scale,rbf
11960,843,25,True,PERCENTILES,251,6751,scale,rbf
11961,2974,1,False,JUMP,251,3202,scale,rbf
11962,2974,1,False,SCORE_DIST,251,3202,scale,rbf
11963,2974,25,False,PERCENTILES,251,3202,scale,rbf
11964,7445,1,False,JUMP,251,6751,scale,rbf
11965,7445,1,False,SCORE_DIST,251,6751,scale,rbf
11966,7445,25,False,PERCENTILES,251,6751,scale,rbf
11967,20204,3,False,JUMP,251,10364,scale,rbf
11968,20204,2,False,SCORE_DIST,251,10364,scale,rbf
11969,20204,25,True,PERCENTILES,251,10364,scale,rbf
11970,13449,1,True,JUMP,251,13449,scale,rbf
11971,13449,1,True,SCORE_DIST,251,13449,scale,rbf
11972,13449,25,True,PERCENTILES,251,13449,scale,rbf
11973,3112,1,True,JUMP,251,3112,scale,rbf
11974,3112,1,True,SCORE_DIST,251,3112,scale,rbf
11975,3112,25,True,PERCENTILES,251,3112,scale,rbf
11976,98,1,False,JUMP,251,4857,scale,rbf
11977,98,1,False,SCORE_DIST,251,4857,scale,rbf
11978,98,25,True,PERCENTILES,251,4857,scale,rbf
11979,13449,2,True,JUMP,251,3510,scale,rbf
11980,13449,1,False,SCORE_DIST,251,3510,scale,rbf
11981,13449,25,True,PERCENTILES,251,3510,scale,rbf
11982,10364,4,True,JUMP,251,3112,scale,rbf
11983,10364,2,False,SCORE_DIST,251,3112,scale,rbf
11984,10364,25,True,PERCENTILES,251,3112,scale,rbf
11985,3510,1,True,JUMP,251,3510,scale,rbf
11986,3510,1,True,SCORE_DIST,251,3510,scale,rbf
11987,3510,25,True,PERCENTILES,251,3510,scale,rbf
11988,26776,1,False,JUMP,251,3202,scale,rbf
11989,26776,1,False,SCORE_DIST,251,3202,scale,rbf
11990,26776,25,True,PERCENTILES,251,3202,scale,rbf
11991,147,1,True,JUMP,251,147,scale,rbf
11992,147,1,True,SCORE_DIST,251,147,scale,rbf
11993,147,25,True,PERCENTILES,251,147,scale,rbf
11994,3510,1,True,JUMP,251,3510,scale,rbf
11995,3510,1,True,SCORE_DIST,251,3510,scale,rbf
11996,3510,25,True,PERCENTILES,251,3510,scale,rbf
11997,9304,1,False,JUMP,251,3510,scale,rbf
11998,9304,1,False,SCORE_DIST,251,3510,scale,rbf
11999,9304,25,False,PERCENTILES,251,3510,scale,rbf
12000,3096,1,False,JUMP,251,3112,scale,rbf
12001,3096,1,False,SCORE_DIST,251,3112,scale,rbf
12002,3096,25,True,PERCENTILES,251,3112,scale,rbf
12003,61,1,False,JUMP,251,3510,scale,rbf
12004,61,1,False,SCORE_DIST,251,3510,scale,rbf
12005,61,25,False,PERCENTILES,251,3510,scale,rbf
12006,10293,1,False,JUMP,251,3112,scale,rbf
12007,10293,1,False,SCORE_DIST,251,3112,scale,rbf
12008,10293,25,True,PERCENTILES,251,3112,scale,rbf
12009,44692,1,False,JUMP,251,10364,scale,rbf
12010,44692,1,False,SCORE_DIST,251,10364,scale,rbf
12011,44692,25,True,PERCENTILES,251,10364,scale,rbf
12012,3202,1,False,JUMP,251,13449,scale,rbf
12013,3202,1,False,SCORE_DIST,251,13449,scale,rbf
12014,3202,25,True,PERCENTILES,251,13449,scale,rbf
12015,710,1,False,JUMP,251,3202,scale,rbf
12016,710,1,False,SCORE_DIST,251,3202,scale,rbf
12017,710,25,True,PERCENTILES,251,3202,scale,rbf
12018,10759,1,False,JUMP,251,3082,scale,rbf
12019,10759,1,False,SCORE_DIST,251,3082,scale,rbf
12020,10759,25,True,PERCENTILES,251,3082,scale,rbf
12021,9190,2,False,JUMP,251,4857,scale,rbf
12022,9190,1,False,SCORE_DIST,251,4857,scale,rbf
12023,9190,25,False,PERCENTILES,251,4857,scale,rbf
12024,6751,1,True,JUMP,251,6751,scale,rbf
12025,6751,1,True,SCORE_DIST,251,6751,scale,rbf
12026,6751,25,True,PERCENTILES,251,6751,scale,rbf
12027,891,1,False,JUMP,251,98,scale,rbf
12028,891,1,False,SCORE_DIST,251,98,scale,rbf
12029,891,25,True,PERCENTILES,251,98,scale,rbf
12030,51255,1,False,JUMP,251,3202,scale,rbf
12031,51255,2,False,SCORE_DIST,251,3202,scale,rbf
12032,51255,25,False,PERCENTILES,251,3202,scale,rbf
12033,22,1,False,JUMP,251,6751,scale,rbf
12034,22,1,False,SCORE_DIST,251,6751,scale,rbf
12035,22,25,False,PERCENTILES,251,6751,scale,rbf
12036,3510,1,True,JUMP,251,3510,scale,rbf
12037,3510,1,True,SCORE_DIST,251,3510,scale,rbf
12038,3510,25,True,PERCENTILES,251,3510,scale,rbf
12039,49281,1,False,JUMP,251,3112,scale,rbf
12040,49281,1,False,SCORE_DIST,251,3112,scale,rbf
12041,49281,25,True,PERCENTILES,251,3112,scale,rbf
12042,371,1,False,JUMP,251,98,scale,rbf
12043,371,1,False,SCORE_DIST,251,98,scale,rbf
12044,371,25,True,PERCENTILES,251,98,scale,rbf
12045,756,1,False,JUMP,251,3202,scale,rbf
12046,756,1,False,SCORE_DIST,251,3202,scale,rbf
12047,756,25,False,PERCENTILES,251,3202,scale,rbf
12048,28088,1,False,JUMP,251,13449,scale,rbf
12049,28088,1,False,SCORE_DIST,251,13449,scale,rbf
12050,28088,25,False,PERCENTILES,251,13449,scale,rbf
12051,4857,1,True,JUMP,251,4857,scale,rbf
12052,4857,1,True,SCORE_DIST,251,4857,scale,rbf
12053,4857,25,True,PERCENTILES,251,4857,scale,rbf
12054,61,1,False,JUMP,251,3202,scale,rbf
12055,61,1,False,SCORE_DIST,251,3202,scale,rbf
12056,61,25,True,PERCENTILES,251,3202,scale,rbf
12057,447,4,True,JUMP,251,3202,scale,rbf
12058,447,3,False,SCORE_DIST,251,3202,scale,rbf
12059,447,25,True,PERCENTILES,251,3202,scale,rbf
12060,10364,1,False,JUMP,251,3510,scale,rbf
12061,10364,1,False,SCORE_DIST,251,3510,scale,rbf
12062,10364,25,True,PERCENTILES,251,3510,scale,rbf
12063,371,3,False,JUMP,251,41428,scale,rbf
12064,371,3,False,SCORE_DIST,251,41428,scale,rbf
12065,371,25,True,PERCENTILES,251,41428,scale,rbf
12066,14019,1,False,JUMP,251,4857,scale,rbf
12067,14019,1,False,SCORE_DIST,251,4857,scale,rbf
12068,14019,25,False,PERCENTILES,251,4857,scale,rbf
12069,8918,2,False,JUMP,251,13449,scale,rbf
12070,8918,1,False,SCORE_DIST,251,13449,scale,rbf
12071,8918,25,False,PERCENTILES,251,13449,scale,rbf
12072,3112,1,False,JUMP,251,13449,scale,rbf
12073,3112,1,False,SCORE_DIST,251,13449,scale,rbf
12074,3112,25,True,PERCENTILES,251,13449,scale,rbf
12075,31706,1,False,JUMP,251,10364,scale,rbf
12076,31706,1,False,SCORE_DIST,251,10364,scale,rbf
12077,31706,25,True,PERCENTILES,251,10364,scale,rbf
12078,3202,1,True,JUMP,251,3202,scale,rbf
12079,3202,2,True,SCORE_DIST,251,3202,scale,rbf
12080,3202,25,True,PERCENTILES,251,3202,scale,rbf
12081,10364,2,True,JUMP,251,10364,scale,rbf
12082,10364,2,True,SCORE_DIST,251,10364,scale,rbf
12083,10364,25,True,PERCENTILES,251,10364,scale,rbf
12084,29870,1,False,JUMP,251,3082,scale,rbf
12085,29870,1,False,SCORE_DIST,251,3082,scale,rbf
12086,29870,25,True,PERCENTILES,251,3082,scale,rbf
12087,710,1,False,JUMP,251,3202,scale,rbf
12088,710,1,False,SCORE_DIST,251,3202,scale,rbf
12089,710,25,True,PERCENTILES,251,3202,scale,rbf
12090,27073,1,False,JUMP,251,10364,scale,rbf
12091,27073,1,False,SCORE_DIST,251,10364,scale,rbf
12092,27073,25,False,PERCENTILES,251,10364,scale,rbf
12093,4857,1,False,JUMP,251,6751,scale,rbf
12094,4857,1,False,SCORE_DIST,251,6751,scale,rbf
12095,4857,25,True,PERCENTILES,251,6751,scale,rbf
12096,3082,1,False,JUMP,251,98,scale,rbf
12097,3082,1,False,SCORE_DIST,251,98,scale,rbf
12098,3082,25,True,PERCENTILES,251,98,scale,rbf
12099,843,1,False,JUMP,251,13449,scale,rbf
12100,843,2,False,SCORE_DIST,251,13449,scale,rbf
12101,843,25,True,PERCENTILES,251,13449,scale,rbf
12102,352,2,False,JUMP,251,48354,scale,rbf
12103,352,2,False,SCORE_DIST,251,48354,scale,rbf
12104,352,25,False,PERCENTILES,251,48354,scale,rbf
12105,19644,1,False,JUMP,251,6751,scale,rbf
12106,19644,1,False,SCORE_DIST,251,6751,scale,rbf
12107,19644,25,False,PERCENTILES,251,6751,scale,rbf
12108,7066,1,False,JUMP,251,3510,scale,rbf
12109,7066,1,False,SCORE_DIST,251,3510,scale,rbf
12110,7066,25,True,PERCENTILES,251,3510,scale,rbf
12111,3096,1,False,JUMP,251,4857,scale,rbf
12112,3096,1,False,SCORE_DIST,251,4857,scale,rbf
12113,3096,25,True,PERCENTILES,251,4857,scale,rbf
12114,8342,1,False,JUMP,251,6751,scale,rbf
12115,8342,1,False,SCORE_DIST,251,6751,scale,rbf
12116,8342,25,False,PERCENTILES,251,6751,scale,rbf
12117,10364,1,True,JUMP,251,10364,scale,rbf
12118,10364,1,True,SCORE_DIST,251,10364,scale,rbf
12119,10364,25,True,PERCENTILES,251,10364,scale,rbf
12120,51255,1,False,JUMP,251,13449,scale,rbf
12121,51255,2,False,SCORE_DIST,251,13449,scale,rbf
12122,51255,25,False,PERCENTILES,251,13449,scale,rbf
12123,3179,1,False,JUMP,251,3112,scale,rbf
12124,3179,1,False,SCORE_DIST,251,3112,scale,rbf
12125,3179,25,False,PERCENTILES,251,3112,scale,rbf
12126,38304,2,False,JUMP,251,3112,scale,rbf
12127,38304,1,False,SCORE_DIST,251,3112,scale,rbf
12128,38304,25,False,PERCENTILES,251,3112,scale,rbf
12129,224,1,False,JUMP,251,3112,scale,rbf
12130,224,1,False,SCORE_DIST,251,3112,scale,rbf
12131,224,25,True,PERCENTILES,251,3112,scale,rbf
12132,757,1,False,JUMP,251,44692,scale,rbf
12133,757,1,False,SCORE_DIST,251,44692,scale,rbf
12134,757,25,True,PERCENTILES,251,44692,scale,rbf
12135,3202,2,True,JUMP,251,6751,scale,rbf
12136,3202,1,False,SCORE_DIST,251,6751,scale,rbf
12137,3202,25,True,PERCENTILES,251,6751,scale,rbf
12138,3510,1,False,JUMP,251,4857,scale,rbf
12139,3510,1,False,SCORE_DIST,251,4857,scale,rbf
12140,3510,25,True,PERCENTILES,251,4857,scale,rbf
12141,10196,1,False,JUMP,251,3082,scale,rbf
12142,10196,2,False,SCORE_DIST,251,3082,scale,rbf
12143,10196,25,False,PERCENTILES,251,3082,scale,rbf
12144,4857,1,False,JUMP,251,10364,scale,rbf
12145,4857,1,False,SCORE_DIST,251,10364,scale,rbf
12146,4857,25,True,PERCENTILES,251,10364,scale,rbf
12147,6751,1,False,JUMP,251,98,scale,rbf
12148,6751,1,False,SCORE_DIST,251,98,scale,rbf
12149,6751,25,True,PERCENTILES,251,98,scale,rbf
12150,49281,1,False,JUMP,251,3202,scale,rbf
12151,49281,1,False,SCORE_DIST,251,3202,scale,rbf
12152,49281,25,True,PERCENTILES,251,3202,scale,rbf
12153,3082,1,False,JUMP,251,4857,scale,rbf
12154,3082,1,False,SCORE_DIST,251,4857,scale,rbf
12155,3082,25,True,PERCENTILES,251,4857,scale,rbf
12156,9824,1,False,JUMP,251,6751,scale,rbf
12157,9824,1,False,SCORE_DIST,251,6751,scale,rbf
12158,9824,25,False,PERCENTILES,251,6751,scale,rbf
12159,7445,1,False,JUMP,251,147,scale,rbf
12160,7445,1,False,SCORE_DIST,251,147,scale,rbf
12161,7445,25,False,PERCENTILES,251,147,scale,rbf
12162,757,1,False,JUMP,251,6751,scale,rbf
12163,757,1,False,SCORE_DIST,251,6751,scale,rbf
12164,757,25,True,PERCENTILES,251,6751,scale,rbf
12165,10759,1,False,JUMP,251,10364,scale,rbf
12166,10759,1,False,SCORE_DIST,251,10364,scale,rbf
12167,10759,25,True,PERCENTILES,251,10364,scale,rbf
12168,757,1,False,JUMP,251,147,scale,rbf
12169,757,1,False,SCORE_DIST,251,147,scale,rbf
12170,757,25,True,PERCENTILES,251,147,scale,rbf
12171,98,3,True,JUMP,251,98,scale,rbf
12172,98,2,True,SCORE_DIST,251,98,scale,rbf
12173,98,25,True,PERCENTILES,251,98,scale,rbf
12174,10759,7,False,JUMP,251,44692,scale,rbf
12175,10759,2,False,SCORE_DIST,251,44692,scale,rbf
12176,10759,25,True,PERCENTILES,251,44692,scale,rbf
12177,147,1,True,JUMP,251,147,scale,rbf
12178,147,1,True,SCORE_DIST,251,147,scale,rbf
12179,147,25,True,PERCENTILES,251,147,scale,rbf
12180,36817,1,False,JUMP,251,147,scale,rbf
12181,36817,2,False,SCORE_DIST,251,147,scale,rbf
12182,36817,25,True,PERCENTILES,251,147,scale,rbf
12183,7453,1,False,JUMP,251,3112,scale,rbf
12184,7453,1,False,SCORE_DIST,251,3112,scale,rbf
12185,7453,25,False,PERCENTILES,251,3112,scale,rbf
12186,2630,4,False,JUMP,251,10364,scale,rbf
12187,2630,1,False,SCORE_DIST,251,10364,scale,rbf
12188,2630,25,False,PERCENTILES,251,10364,scale,rbf
12189,3510,1,False,JUMP,251,3202,scale,rbf
12190,3510,1,False,SCORE_DIST,251,3202,scale,rbf
12191,3510,25,True,PERCENTILES,251,3202,scale,rbf
12192,29870,1,False,JUMP,251,6751,scale,rbf
12193,29870,1,False,SCORE_DIST,251,6751,scale,rbf
12194,29870,25,True,PERCENTILES,251,6751,scale,rbf
12195,98,1,False,JUMP,251,3112,scale,rbf
12196,98,1,False,SCORE_DIST,251,3112,scale,rbf
12197,98,25,True,PERCENTILES,251,3112,scale,rbf
12198,13449,2,False,JUMP,251,3510,scale,rbf
12199,13449,2,False,SCORE_DIST,251,3510,scale,rbf
12200,13449,25,True,PERCENTILES,251,3510,scale,rbf
12201,11087,1,False,JUMP,251,13449,scale,rbf
12202,11087,1,False,SCORE_DIST,251,13449,scale,rbf
12203,11087,25,False,PERCENTILES,251,13449,scale,rbf
12204,48354,1,False,JUMP,251,6751,scale,rbf
12205,48354,1,False,SCORE_DIST,251,6751,scale,rbf
12206,48354,25,True,PERCENTILES,251,6751,scale,rbf
12207,18654,1,False,JUMP,251,98,scale,rbf
12208,18654,1,False,SCORE_DIST,251,98,scale,rbf
12209,18654,25,True,PERCENTILES,251,98,scale,rbf
12210,6751,1,True,JUMP,251,6751,scale,rbf
12211,6751,1,True,SCORE_DIST,251,6751,scale,rbf
12212,6751,25,True,PERCENTILES,251,6751,scale,rbf
12213,3082,1,False,JUMP,251,4857,scale,rbf
12214,3082,1,False,SCORE_DIST,251,4857,scale,rbf
12215,3082,25,True,PERCENTILES,251,4857,scale,rbf
12216,29870,1,False,JUMP,251,6751,scale,rbf
